item_code,item_name_ar,unit,year,month,price
01.1.3.1.0.05,سمك طازج هامور,1 كجم,2025,11,55.43
01.1.3.1.0.05,سمك طازج هامور,1 كجم,2025,12,55.62
01.1.3.1.0.05,سمك طازج هامور,1 كجم,2026,1,56.2
01.1.3.1.0.05,سمك طازج هامور,1 كجم,2026,2,57.43
01.1.3.1.0.05,سمك طازج هامور,1 كجم,2026,3,57.03
01.1.3.1.0.05,سمك طازج هامور,1 كجم,2026,4,60.81
01.1.3.1.0.05,سمك طازج هامور,1 كجم,2026,5,59.76
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,1,40.27
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,2,40.55
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,3,40.35
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,4,40.86
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,5,41.46
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,6,41.82
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,7,42.87
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,8,40.89
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,9,41.15
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,10,40.62
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,11,40.94
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2009,12,43.89
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,1,45.82
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,2,45.94
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,3,44.26
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,4,44.94
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,5,54.51
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,6,55.31
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,7,54.82
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,8,52.62
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,9,51.48
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,10,53.42
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,11,54.61
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2010,12,54.95
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,1,57.24
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,2,57.0
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,3,57.48
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,4,57.83
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,5,57.84
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,6,59.44
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,7,62.02
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,8,58.14
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,9,56.69
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,10,58.39
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,11,59.95
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2011,12,60.4
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,1,65.53
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,2,65.46
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,3,68.89
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,4,68.82
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,5,69.4
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,6,71.36
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,7,70.42
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,8,66.36
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,9,63.02
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,10,64.69
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,11,64.83
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2012,12,66.35
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,1,68.57
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,2,70.66
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,3,71.87
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,4,74.27
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,5,72.36
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,6,71.6
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,7,73.24
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,8,70.15
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,9,67.45
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,10,68.73
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,11,72.0
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2013,12,72.23
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,1,75.48
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,2,78.1
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,3,83.66
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,4,83.44
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,5,84.49
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,6,82.75
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,7,81.99
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,8,78.22
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,9,76.05
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,10,75.74
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,11,75.98
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2014,12,76.22
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,1,79.23
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,2,82.88
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,3,83.27
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,4,81.73
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,5,81.89
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,6,81.74
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,7,80.21
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,8,76.84
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,9,75.49
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,10,76.97
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,11,79.19
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2015,12,79.61
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,1,79.73
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,2,79.82
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,3,79.13
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,4,78.81
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,5,77.2
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,6,77.2
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,7,77.46
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,8,74.25
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,9,74.72
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,10,73.05
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,11,73.37
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2016,12,73.43
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,1,75.1
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,2,76.49
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,3,77.88
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,4,78.63
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,5,76.45
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,6,75.83
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,7,77.0
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,8,73.16
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,9,73.04
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,10,72.37
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,11,72.78
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2017,12,73.83
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,1,76.53
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,2,77.01
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,3,77.42
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,4,77.04
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,5,77.44
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,6,77.04
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,7,75.15
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,8,74.22
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,9,73.7
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,10,74.07
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,11,74.65
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2018,12,76.04
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,1,76.8
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,2,77.15
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,3,76.22
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,4,75.7
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,5,77.29
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,6,76.51
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,7,75.73
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,8,73.39
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,9,73.36
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,10,73.88
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,11,71.39
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2019,12,71.68
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,1,71.25
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,2,73.25
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,3,73.28
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,4,73.66
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,5,72.7
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,6,72.59
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,7,75.63
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,8,74.28
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,9,73.48
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,10,73.13
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,11,71.39
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2020,12,72.04
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,1,73.55
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,2,74.76
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,3,75.19
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,4,74.8
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,5,74.96
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,6,75.07
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,7,78.14
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,8,75.83
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,9,75.17
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,10,74.3
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,11,73.92
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2021,12,74.36
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,1,75.85
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,2,76.45
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,3,76.77
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,4,77.49
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,5,75.34
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,6,74.4
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,7,75.87
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,8,76.15
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,9,75.57
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,10,75.7
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,11,75.87
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2022,12,76.22
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,1,77.2
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,2,78.66
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,3,78.17
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,4,78.13
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,5,79.29
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,6,78.61
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,7,77.99
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,8,77.69
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,9,76.52
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,10,75.49
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,11,77.07
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2023,12,76.83
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,1,77.52
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,2,75.96
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,3,76.11
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,4,73.58
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,5,75.24
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,6,74.59
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,7,76.49
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,8,75.56
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,9,74.18
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,10,72.69
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,11,72.16
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2024,12,74.63
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,1,78.08
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,2,79.02
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,3,75.55
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,4,75.98
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,5,79.3
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,6,79.55
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,7,80.25
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,8,78.3
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,9,78.3
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,10,78.68
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,11,77.42
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2025,12,77.93
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2026,1,78.77
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2026,2,80.05
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2026,3,80.42
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2026,4,83.61
01.1.3.4.0.01,روبيان طازج مقشر,1 كجم,2026,5,82.56
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,1,4.02
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,2,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,3,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,4,3.97
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,5,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,6,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,7,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,8,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,9,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,10,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,11,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2009,12,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,1,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,2,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,3,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,4,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,5,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,6,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,7,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,8,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,9,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,10,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,11,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2010,12,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,1,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,2,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,3,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,4,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,5,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,6,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,7,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,8,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,9,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,10,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,11,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2011,12,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,1,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,2,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,3,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,4,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,5,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,6,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,7,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,8,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,9,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,10,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,11,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2012,12,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,1,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,2,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,3,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,4,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,5,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,6,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,7,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,8,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,9,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,10,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,11,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2013,12,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,1,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,2,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,3,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,4,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,5,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,6,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,7,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,8,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,9,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,10,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,11,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2014,12,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,1,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,2,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,3,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,4,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,5,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,6,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,7,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,8,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,9,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,10,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,11,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2015,12,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,1,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,2,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,3,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,4,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,5,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,6,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,7,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,8,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,9,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,10,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,11,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2016,12,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,1,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,2,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,3,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,4,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,5,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,6,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,7,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,8,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,9,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,10,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,11,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2017,12,4.0
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,1,4.15
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,2,4.18
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,3,4.18
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,4,4.19
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,5,4.23
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,6,4.24
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,7,4.44
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,8,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,9,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,10,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,11,4.53
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2018,12,4.53
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,1,4.53
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,2,4.53
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,3,4.53
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,4,4.53
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,5,4.53
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,6,4.53
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,7,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,8,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,9,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,10,4.52
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,11,4.53
01.1.4.1.1.01,حليب طازج محلي(المراعي),1 لتر,2019,12,4.52
